link_id,src,dst,width,lanes_in,lanes_out,link_code
50781,48040,48041,-1,1,1,0
50782,48041,48042,-1,1,1,0
50783,48042,48043,-1,1,1,0
50784,48043,48044,-1,1,1,0
50785,48044,48045,-1,1,1,0
50786,48045,48046,-1,1,1,0
50787,48046,48047,-1,1,1,0
50788,48047,48048,-1,1,1,0
50789,48048,48049,-1,1,1,0
50790,48049,48050,-1,1,1,0
50791,48050,48051,-1,1,1,0
50792,48051,48052,-1,1,1,0
50793,48052,48053,-1,1,1,0
50794,48053,48054,-1,1,1,0
50795,48054,48055,-1,1,1,0
50796,48055,48056,-1,1,1,0
50797,48056,48057,-1,1,1,0
50798,48058,48059,-1,1,1,0
50799,48059,48060,-1,1,1,0
50800,48060,48061,-1,1,1,0
50801,48061,48062,-1,1,1,0
50802,48062,48063,-1,1,1,0
50803,48063,22624,-1,1,1,0
50804,48057,47884,0,1,1,0
50805,48064,48065,-1,1,1,0
50806,48065,48066,-1,1,1,0
50807,48066,48067,-1,1,1,0
50808,48069,48070,-1,1,1,0
50809,48070,48071,-1,1,1,0
50810,48071,48072,-1,1,1,0
50811,48072,48073,-1,1,1,0
50812,48073,48074,-1,1,1,0
50813,48074,48075,-1,1,1,0
50814,48075,48076,-1,1,1,0
50815,48076,48077,-1,1,1,0
50816,48077,48078,-1,1,1,0
50817,48078,48079,-1,1,1,0
50818,48079,48080,-1,1,1,0
50819,48080,48081,-1,1,1,0
50820,48081,48082,-1,1,1,0
50821,48082,48083,-1,1,1,0
50822,48083,48084,-1,1,1,0
50823,48084,48085,-1,1,1,0
50824,48085,48086,-1,1,1,0
50825,48086,48087,-1,1,1,0
50826,48087,48088,-1,1,1,0
50827,48088,48089,-1,1,1,0
50828,48089,48090,-1,1,1,0
50829,48090,48091,-1,1,1,0
50830,48067,48068,-1,1,1,0
50831,48092,48022,-1,1,1,0
50832,48092,48058,-1,1,1,0
50833,48092,48091,-1,1,1,0
50834,48068,48092,-1,1,1,0
50835,48093,48094,-1,1,1,0
50836,48094,48095,-1,1,1,0
50837,48095,48096,-1,1,1,0
50838,48096,48097,-1,1,1,0
50839,48097,48098,-1,1,1,0
50840,48099,48100,-1,1,1,0
50841,48100,48101,-1,1,1,0
50842,48101,48102,-1,1,1,0
50843,48102,48103,-1,1,1,0
50844,48103,48104,-1,1,1,0
50845,48104,48105,-1,1,1,0
50846,48105,48106,-1,1,1,0
50847,48106,48107,-1,1,1,0
50848,48107,48108,-1,1,1,0
50849,48108,48109,-1,1,1,0
50850,48109,48110,-1,1,1,0
50851,48110,48111,-1,1,1,0
50852,48111,48112,-1,1,1,0
50853,48112,48113,-1,1,1,0
50854,48113,48114,-1,1,1,0
50855,48114,48115,-1,1,1,0
50856,48115,48116,-1,1,1,0
50857,48116,48117,-1,1,1,0
50858,48117,48118,-1,1,1,0
50859,48118,48119,-1,1,1,0
50860,48119,48120,-1,1,1,0
50861,48120,48121,-1,1,1,0
50862,48121,48122,-1,1,1,0
50863,48122,48123,-1,1,1,0
50864,48123,48124,-1,1,1,0
50865,48124,48125,-1,1,1,0
50866,48125,48126,-1,1,1,0
50867,48126,48127,-1,1,1,0
50868,48127,48128,-1,1,1,0
50869,48128,48129,-1,1,1,0
50870,48129,48130,-1,1,1,0
50871,48130,48131,-1,1,1,0
50872,48131,48132,-1,1,1,0
50873,48132,48133,-1,1,1,0
50874,48133,48134,-1,1,1,0
50875,48134,48135,-1,1,1,0
50876,48135,48136,-1,1,1,0
50877,48136,48137,-1,1,1,0
50878,48137,48138,-1,1,1,0
50879,48138,48139,-1,1,1,0
50880,48139,48140,-1,1,1,0
50881,48140,48141,-1,1,1,0
50882,48141,48142,-1,1,1,0
50883,48142,48143,-1,1,1,0
50884,48143,48104,-1,1,1,0
50885,48144,48145,-1,1,1,0
50886,48145,48146,-1,1,1,0
50887,48146,48147,-1,1,1,0
50888,48147,48148,-1,1,1,0
50889,48148,48149,-1,1,1,0
50890,48149,48150,-1,1,1,0
50891,48150,48151,-1,1,1,0
50892,48151,48152,-1,1,1,0
50893,48152,48153,-1,1,1,0
50894,48153,48154,-1,1,1,0
50895,48154,48155,-1,1,1,0
50896,48155,48104,-1,1,1,0
50897,48156,48157,-1,1,1,0
50898,48157,48158,-1,1,1,0
50899,48158,48159,-1,1,1,0
50900,48159,48160,-1,1,1,0
50901,48160,48161,-1,1,1,0
50902,48161,48162,-1,1,1,0
50903,48162,48163,-1,1,1,0
50904,48163,48164,-1,1,1,0
50905,48164,48165,-1,1,1,0
50906,48165,48166,-1,1,1,0
50907,48166,48167,-1,1,1,0
50908,48167,48168,-1,1,1,0
50909,48168,48144,-1,1,1,0
50910,48169,48170,-1,1,1,0
50911,48170,48168,-1,1,1,0
50912,48171,48172,-1,1,1,0
50913,48172,48173,-1,1,1,0
50914,48173,48174,-1,1,1,0
50915,48174,48175,-1,1,1,0
50916,48175,48176,-1,1,1,0
50917,48176,48177,-1,1,1,0
50918,48177,48178,-1,1,1,0
50919,48178,48179,-1,1,1,0
50920,48179,48180,-1,1,1,0
50921,48180,48181,-1,1,1,0
50922,48181,48182,-1,1,1,0
50923,48182,48183,-1,1,1,0
50924,48183,48184,-1,1,1,0
50925,48184,48185,-1,1,1,0
50926,48185,48186,-1,1,1,0
50927,48186,48187,-1,1,1,0
50928,48187,48188,-1,1,1,0
50929,48188,48189,-1,1,1,0
50930,48189,48190,-1,1,1,0
50931,48190,48191,-1,1,1,0
50932,48191,48192,-1,1,1,0
50933,48192,48193,-1,1,1,0
50934,48193,48194,-1,1,1,0
50935,48194,48195,-1,1,1,0
50936,48195,48196,-1,1,1,0
50937,48196,48197,-1,1,1,0
50938,48197,48198,-1,1,1,0
50939,48198,48199,-1,1,1,0
50940,48199,48200,-1,1,1,0
50941,48200,48201,-1,1,1,0
50942,48201,48202,-1,1,1,0
50943,48202,48203,-1,1,1,0
50944,48203,48204,-1,1,1,0
50945,48204,48205,-1,1,1,0
50946,48205,48206,-1,1,1,0
50947,48206,48207,-1,1,1,0
50948,48207,48208,-1,1,1,0
50949,48208,48209,-1,1,1,0
50950,48209,48210,-1,1,1,0
50951,48210,48211,-1,1,1,0
50952,48211,48212,-1,1,1,0
50953,48212,48213,-1,1,1,0
50954,48213,48214,-1,1,1,0
50955,48214,48215,-1,1,1,0
50956,48215,48216,-1,1,1,0
50957,48216,48176,-1,1,1,0
50958,48217,48206,-1,1,1,0
50959,48218,48219,-1,1,1,0
50960,48219,48220,-1,1,1,0
50961,48220,48221,-1,1,1,0
50962,48221,48222,-1,1,1,0
50963,48222,48223,-1,1,1,0
50964,48223,48224,-1,1,1,0
50965,48224,48225,-1,1,1,0
50966,48225,48226,-1,1,1,0
50967,48226,48227,-1,1,1,0
50968,48227,48228,-1,1,1,0
50969,48228,48229,-1,1,1,0
50970,48229,48230,-1,1,1,0
50971,48230,48231,-1,1,1,0
50972,48231,48232,-1,1,1,0
50973,48232,48233,-1,1,1,0
50974,48233,48234,-1,1,1,0
50975,48234,48235,-1,1,1,0
50976,48235,48236,-1,1,1,0
50977,48236,48237,-1,1,1,0
50978,48237,48238,-1,1,1,0
50979,48238,48239,-1,1,1,0
50980,48239,48240,-1,1,1,0
50981,48240,48241,-1,1,1,0
50982,48241,48242,-1,1,1,0
50983,48242,48243,-1,1,1,0
50984,48243,48244,-1,1,1,0
50985,48244,48245,-1,1,1,0
50986,48245,48246,-1,1,1,0
50987,48246,48247,-1,1,1,0
50988,48247,48248,-1,1,1,0
50989,48249,48250,-1,1,1,0
50990,48250,48251,-1,1,1,0
50991,48251,48252,-1,1,1,0
50992,48252,48253,-1,1,1,0
50993,48253,48254,-1,1,1,0
50994,48254,48248,-1,1,1,0
50995,48186,48249,-1,1,1,0
50996,48255,48256,-1,1,1,0
50997,48256,48257,-1,1,1,0
50998,48257,48258,-1,1,1,0
50999,48258,48259,-1,1,1,0
51000,48259,48260,-1,1,1,0
51001,48260,48261,-1,1,1,0
51002,48261,48262,-1,1,1,0
51003,48262,48263,-1,1,1,0
51004,31147,48169,-1,1,1,0
51005,31130,48099,-1,1,1,0
51006,16466,48255,-1,1,1,0
51007,48263,16468,-1,1,1,16
51008,27868,48098,-1,1,1,0
51009,48264,62196,-1,1,1,0
51010,48265,62195,-1,1,1,0
51011,48266,62194,-1,1,1,0
51012,48267,48268,-1,1,1,0
51013,48268,62178,-1,1,1,0
51014,48269,62198,-1,1,1,0
51015,48270,48271,-1,1,1,0
51016,48271,48272,-1,1,1,0
51017,48272,48273,-1,1,1,0
51018,48273,48274,-1,1,1,0
51019,48274,48275,-1,1,1,0
51020,48275,48276,-1,1,1,0
51021,48276,48277,-1,1,1,0
51022,48277,48278,-1,1,1,0
51023,48278,48279,-1,1,1,0
51024,48279,48280,-1,1,1,0
51025,48280,48281,-1,1,1,0
51026,48281,48282,-1,1,1,0
51027,48282,48283,-1,1,1,0
51028,48283,48284,-1,1,1,0
51029,48284,48285,-1,1,1,0
51030,48285,48286,-1,1,1,0
51031,48286,48287,-1,1,1,0
51032,48287,48288,-1,1,1,0
51033,48288,48289,-1,1,1,0
51034,48289,48290,-1,1,1,0
51035,48290,48291,-1,1,1,0
51036,48291,48292,-1,1,1,0
51037,48292,48293,-1,1,1,0
51038,48293,48294,-1,1,1,0
51039,48294,48264,-1,1,1,0
51040,48295,48296,-1,1,1,0
51041,48296,48297,-1,1,1,0
51042,48297,48298,-1,1,1,0
51043,48298,48299,-1,1,1,0
51044,48299,48300,-1,1,1,0
51045,48300,48301,-1,1,1,0
51046,48301,48302,-1,1,1,0
51047,48302,48303,-1,1,1,0
51048,48303,48304,-1,1,1,0
51049,48304,48305,-1,1,1,0
51050,48305,48306,-1,1,1,0
51051,48306,48307,-1,1,1,0
51052,48307,48308,-1,1,1,0
51053,48308,48309,-1,1,1,0
51054,48309,48310,-1,1,1,0
51055,48310,48311,-1,1,1,0
51056,48311,48312,-1,1,1,0
51057,48312,48313,-1,1,1,0
51058,48313,48314,-1,1,1,0
51059,48314,48315,-1,1,1,0
51060,48315,48316,-1,1,1,0
51061,48316,48317,-1,1,1,0
51062,48317,48318,-1,1,1,0
51063,48318,48319,-1,1,1,0
51064,48319,48320,-1,1,1,0
51065,48320,48321,-1,1,1,0
51066,48321,48322,-1,1,1,0
51067,48322,48323,-1,1,1,0
51068,48323,48324,-1,1,1,0
51069,48324,48325,-1,1,1,0
51070,48325,48326,-1,1,1,0
51071,48326,62166,-1,1,1,0
51072,48327,62179,-1,1,1,0
51073,48328,62180,-1,1,1,0
51074,48329,48330,-1,1,1,0
51075,48330,48331,-1,1,1,0
51076,48331,48332,-1,1,1,0
51077,48332,48333,-1,1,1,0
51078,48333,48334,-1,1,1,0
51079,48334,48335,-1,1,1,0
51080,48335,48336,-1,1,1,0
51081,48336,62192,-1,1,1,0
51082,48337,48338,-1,1,1,0
51083,48338,48339,-1,1,1,0
51084,48339,48340,-1,1,1,0
51085,48340,48341,-1,1,1,0
51086,48341,48342,-1,1,1,0
51087,48342,48343,-1,1,1,0
51088,48343,48344,-1,1,1,0
51089,48344,48345,-1,1,1,0
51090,48345,48346,-1,1,1,0
51091,48346,62167,-1,1,1,0
51092,48347,48348,-1,1,1,0
51093,48348,48349,-1,1,1,0
51094,48349,48350,-1,1,1,0
51095,48350,48351,-1,1,1,0
51096,48351,48352,-1,1,1,0
51097,48352,48353,-1,1,1,0
51098,48353,48354,-1,1,1,0
51099,48354,48355,-1,1,1,0
51100,48355,48356,-1,1,1,0
51101,48356,48357,-1,1,1,0
51102,48357,48358,-1,1,1,0
51103,48358,48359,-1,1,1,0
51104,48359,48360,-1,1,1,0
51105,48360,48361,-1,1,1,0
51106,48361,48362,-1,1,1,0
51107,48362,48363,-1,1,1,0
51108,48363,48364,-1,1,1,0
51109,48364,48365,-1,1,1,0
51110,48365,48366,-1,1,1,0
51111,48366,48367,-1,1,1,0
51112,48367,48316,-1,1,1,0
51113,48368,48369,-1,1,1,0
51114,48369,48370,-1,1,1,0
51115,48370,48371,-1,1,1,0
51116,48371,48372,-1,1,1,0
51117,48372,48373,-1,1,1,0
51118,48373,48374,-1,1,1,0
51119,48374,48375,-1,1,1,0
51120,48375,48376,-1,1,1,0
51121,48376,48377,-1,1,1,0
51122,48377,48378,-1,1,1,0
51123,48378,48379,-1,1,1,0
51124,48379,48380,-1,1,1,0
51125,48380,48381,-1,1,1,0
51126,48381,48382,-1,1,1,0
51127,48382,48383,-1,1,1,0
51128,48383,48384,-1,1,1,0
51129,48384,48385,-1,1,1,0
51130,48385,48386,-1,1,1,0
51131,48386,48387,-1,1,1,0
51132,48387,48310,-1,1,1,0
51133,48388,62173,-1,1,1,0
51134,48389,62174,-1,1,1,0
51135,48390,62171,-1,1,1,0
51136,48391,62183,-1,1,1,0
51137,48392,62184,-1,1,1,0
51138,48393,62185,-1,1,1,0
51139,48394,62186,-1,1,1,0
51140,48395,62181,-1,1,1,0
51141,48396,62182,-1,1,1,0
51142,48397,48398,-1,1,1,0
51143,48398,48399,-1,1,1,0
51144,48399,48400,-1,1,1,0
51145,48400,62200,-1,1,1,0
51146,48401,62199,-1,1,1,0
51147,48402,62170,-1,1,1,0
51148,48403,62175,-1,1,1,0
51149,48404,48405,-1,1,1,0
51150,48405,48406,-1,1,1,0
51151,48406,48407,-1,1,1,0
51152,48407,48408,-1,1,1,0
51153,48408,48409,-1,1,1,0
51154,48409,48410,-1,1,1,0
51155,48410,62168,-1,1,1,0
51156,48411,48326,-1,1,1,0
51157,48390,62172,-1,1,1,0
51158,48412,62201,-1,1,1,0
51159,48413,62203,-1,1,1,0
51160,48414,48415,-1,1,1,0
51161,48415,48416,-1,1,1,0
51162,48416,48417,-1,1,1,0
51163,48417,48418,-1,1,1,0
51164,48418,48419,-1,1,1,0
51165,48419,48420,-1,1,1,0
51166,48420,48421,-1,1,1,0
51167,48421,48422,-1,1,1,0
51168,48422,48423,-1,1,1,0
51169,48423,48424,-1,1,1,0
51170,48424,48425,-1,1,1,0
51171,48425,48426,-1,1,1,0
51172,48426,48427,-1,1,1,0
51173,48427,62197,-1,1,1,0
51174,48402,62169,-1,1,1,0
51175,48428,48429,-1,1,1,0
51176,48429,48430,-1,1,1,0
51177,48430,48431,-1,1,1,0
51178,48431,48432,-1,1,1,0
51179,48432,48433,-1,1,1,0
51180,48433,48434,-1,1,1,0
51181,48434,48435,-1,1,1,0
51182,48435,48436,-1,1,1,0
51183,48436,48437,-1,1,1,0
51184,48437,48438,-1,1,1,0
51185,48438,48439,-1,1,1,0
51186,48439,48440,-1,1,1,0
51187,48440,48264,-1,1,1,0
51188,48421,48428,-1,1,1,0
51189,48441,74338,-1,1,1,0
51190,48388,74339,-1,1,1,0
51191,44612,48443,-1,1,1,0
51192,48443,74342,-1,1,1,0
51193,31112,48221,-1,1,1,8
51194,48444,48445,-1,1,1,0
51195,48445,48446,-1,1,1,0
51196,48446,48447,-1,1,1,0
51197,35609,17468,0,1,1,8
51198,17468,48444,-1,1,1,0
51199,48448,6901,7,1,1,0
51200,48449,48450,-1,1,1,0
51201,48450,48451,-1,1,1,0
51202,48451,48452,-1,1,1,0
51203,48452,48453,-1,1,1,0
51204,48448,48449,-1,1,1,0
51205,48454,6904,7,1,1,0
51206,48455,48456,-1,1,1,0
51207,48456,48457,-1,1,1,0
51208,48457,48458,-1,1,1,0
51209,48458,48453,-1,1,1,0
51210,48454,48455,-1,1,1,0
51211,48459,48460,-1,1,1,0
51212,48460,48461,-1,1,1,0
51213,48461,48462,-1,1,1,0
51214,48462,48463,-1,1,1,0
51215,48463,48464,-1,1,1,0
51216,48464,48465,-1,1,1,0
51217,48465,48466,-1,1,1,0
51218,48466,48467,-1,1,1,0
51219,48467,48468,-1,1,1,0
51220,48468,48469,-1,1,1,0
51221,48469,48470,-1,1,1,0
51222,48470,48471,-1,1,1,0
51223,48471,6353,-1,1,1,0
51224,48472,48473,-1,1,1,0
51225,48473,48474,-1,1,1,0
51226,48474,48475,-1,1,1,0
51227,48475,48459,-1,1,1,0
51228,48466,48472,-1,1,1,0
51229,48476,48477,-1,1,1,0
51230,48477,48470,-1,1,1,0
51231,48478,48479,0,1,0,0
51232,48479,48480,0,1,0,0
51233,48480,48481,0,1,0,0
51234,48481,48482,0,1,0,0
51235,48483,48484,0,1,0,0
51236,48484,48485,0,1,0,0
51237,48485,48486,0,1,0,0
51238,48486,48487,0,1,0,0
51239,48488,48491,0,1,0,0
51240,48489,48492,0,1,0,0
51241,48482,48490,0,1,0,0
51242,48490,48489,0,1,0,0
51243,48491,48483,0,1,0,0
51244,48492,48488,0,1,0,0
51245,48493,48495,0,1,0,0
51246,48495,48494,0,1,0,0
51247,48494,48496,0,1,0,0
51248,48496,48483,0,1,0,0
51249,48482,48497,0,1,0,0
51250,48497,48493,0,1,0,0
51251,48487,27971,0,1,0,16
51252,26848,48478,0,1,0,16
51253,48498,48499,-1,1,1,0
51254,48499,48500,-1,1,1,0
51255,48500,48501,-1,1,1,0
51256,48501,48502,-1,1,1,0
51257,48502,48503,-1,1,1,0
51258,48503,48504,-1,1,1,0
51259,48504,48505,-1,1,1,0
51260,48505,48506,-1,1,1,0
51261,48506,48507,-1,1,1,0
51262,48507,48508,-1,1,1,0
51263,48508,48509,-1,1,1,0
51264,48509,48510,-1,1,1,0
51265,48511,48512,-1,1,1,0
51266,48512,48513,-1,1,1,0
51267,48513,48514,-1,1,1,0
51268,48514,48515,-1,1,1,0
51269,48515,48516,-1,1,1,0
51270,48516,48517,-1,1,1,0
51271,48517,48518,-1,1,1,0
51272,48518,48519,-1,1,1,0
51273,48519,48520,-1,1,1,0
51274,48520,48521,-1,1,1,0
51275,48521,48522,-1,1,1,0
51276,48506,48511,-1,1,1,0
51277,48523,48524,-1,1,1,0
51278,48524,48525,-1,1,1,0
51279,48525,48526,-1,1,1,0
51280,48526,48527,-1,1,1,0
51281,48527,48528,-1,1,1,0
51282,48528,48529,-1,1,1,0
51283,48529,48530,-1,1,1,0
51284,48530,48531,-1,1,1,0
51285,48531,48532,-1,1,1,0
51286,48532,66607,-1,1,1,0
51287,48533,66606,-1,1,1,0
51288,48534,66608,-1,1,1,0
51289,48535,48536,-1,1,1,0
51290,48536,48537,-1,1,1,0
51291,48537,48538,-1,1,1,0
51292,48538,48539,-1,1,1,0
51293,48523,48541,-1,1,1,0
51294,48540,48542,-1,1,1,0
51295,48541,48540,-1,1,1,0
51296,48542,48522,-1,1,1,0
51297,48543,2109,0,1,1,0
51298,48539,48543,-1,1,1,0
51299,18636,48498,-1,1,1,0
51300,22333,46450,-1,1,1,0
51301,22333,46441,-1,1,1,0
51302,48544,24506,0,1,1,1
51303,48545,24505,0,1,1,1
51304,48546,24504,0,1,1,1
51305,48547,24507,0,1,1,1
51306,48548,2274,0,1,1,0
51307,48549,2275,0,1,1,0
51308,48550,2276,0,1,1,0
51309,48551,18497,0,1,0,16
51310,48552,40918,0,1,0,0
51311,48553,40919,0,1,0,0
51312,48554,31615,0,1,0,0
51313,48555,40914,0,2,0,0
51314,48556,48557,0,1,1,0
51315,48558,48559,0,1,1,0
51316,48560,48561,0,1,1,0
51317,48562,48563,0,1,1,0
51318,48564,48565,0,1,1,0
51319,48566,48567,0,1,1,0
51320,48568,48569,0,1,1,0
51321,48570,14219,0,2,2,0
51322,48571,6774,0,1,0,0
51323,48572,6775,0,1,0,0
51324,48573,48575,0,2,0,0
51325,48574,48573,0,2,0,0
51326,48575,2933,0,2,0,0
51327,48576,34430,0,2,0,0
51328,48577,24071,0,1,1,0
51329,48578,24072,0,1,1,0
51330,48579,24073,0,1,1,0
51331,48580,24065,0,1,1,0
51332,48581,24066,0,1,1,0
51333,48582,24067,0,1,1,0
51334,48583,40946,0,1,1,1
51335,48584,48585,-1,1,1,0
51336,48585,48586,-1,1,1,0
51337,48586,48587,-1,1,1,0
51338,48587,48588,-1,1,1,0
51339,48588,48589,-1,1,1,0
51340,48589,48590,-1,1,1,0
51341,48590,48591,-1,1,1,0
51342,48591,48592,-1,1,1,0
51343,48592,48593,-1,1,1,0
51344,48593,48594,-1,1,1,0
51345,48594,48595,-1,1,1,0
51346,48595,48596,-1,1,1,0
51347,48596,48597,-1,1,1,0
51348,48597,48598,-1,1,1,0
51349,48598,48599,-1,1,1,0
51350,48599,48600,-1,1,1,0
51351,48600,48601,-1,1,1,0
51352,48601,48602,-1,1,1,0
51353,48602,48603,-1,1,1,0
51354,48603,48604,-1,1,1,0
51355,48604,48605,-1,1,1,0
51356,48606,48607,-1,1,1,0
51357,48607,48608,-1,1,1,0
51358,48608,48609,-1,1,1,0
51359,48609,48610,-1,1,1,0
51360,48610,48611,-1,1,1,0
51361,48611,48612,-1,1,1,0
51362,48612,48613,-1,1,1,0
51363,48613,48614,-1,1,1,0
51364,48614,48615,-1,1,1,0
51365,48615,72690,-1,1,1,0
51366,48616,48617,-1,1,1,0
51367,48617,48618,-1,1,1,0
51368,48618,19093,-1,1,1,0
51369,48605,48606,-1,1,1,0
51370,19092,48584,-1,1,1,0
51371,513,14788,0,1,0,8
51372,37499,515,0,1,0,8
51373,37500,514,0,1,0,8
51374,512,37499,0,1,0,8
51375,14783,269,0,1,0,8
51376,267,14785,0,1,0,8
51377,14785,270,0,1,0,8
51378,269,14784,0,1,0,8
51379,514,271,0,1,1,8
51380,268,512,0,1,1,8
51381,513,269,0,1,1,8
51382,514,270,0,1,1,8
51383,515,270,0,1,1,8
51384,512,270,0,1,1,8
51385,48619,1649,0,2,0,1
51386,48620,35130,0,2,0,0
51387,48621,48620,0,2,0,0
51388,48622,35131,0,2,0,0
51389,48623,35132,0,2,0,0
51390,48624,35128,0,1,0,0
51391,48625,8129,0,2,0,0
51392,48626,8128,0,2,0,0
51393,48625,35128,0,1,1,8
51394,8129,48624,0,1,1,8
51395,35127,48625,0,1,1,8
51396,8128,48624,0,1,1,8
51397,48627,34268,0,1,0,0
51398,48628,8201,0,1,1,0
51399,48629,8200,0,1,1,0
51400,48630,8199,0,1,1,0
51401,48631,8198,0,1,1,0
51402,48632,40371,0,1,0,0
51403,48633,40367,0,1,0,0
51404,48634,54934,0,1,0,0
51405,48635,40368,0,1,0,0
51406,48636,46326,0,1,0,0
51407,48637,11580,0,1,1,0
51408,48638,9920,0,1,1,0
51409,48639,794,0,1,1,0
51410,48640,14136,0,1,1,0
51411,48641,36714,0,1,0,0
51412,48642,36715,0,1,0,0
51413,48643,36716,0,1,0,0
51414,48644,36713,0,1,0,0
51415,48645,38457,0,1,0,0
51416,48646,16199,0,1,1,0
51417,48647,48675,0,1,0,0
51418,48648,48674,0,1,0,0
51419,48649,48673,0,1,0,0
51420,48650,48672,0,1,0,0
51421,48651,48671,0,1,0,0
51422,48652,48670,0,1,0,0
51423,48653,48669,0,1,0,0
51424,48654,48668,0,1,0,0
51425,48655,48667,0,1,0,0
51426,48656,48666,0,1,0,0
51427,48657,48665,0,1,0,0
51428,48658,48664,0,1,0,0
51429,48659,48663,0,1,0,0
51430,48660,48662,0,1,0,0
51431,48661,8,0,1,0,16
51432,48662,48661,0,1,0,0
51433,48663,48660,0,1,0,0
51434,48664,48659,0,1,0,0
51435,48665,48658,0,1,0,0
51436,48666,48657,0,1,0,0
51437,48667,48656,0,1,0,0
51438,48668,48655,0,1,0,0
51439,48669,48654,0,1,0,0
51440,48670,48653,0,1,0,0
51441,48671,48652,0,1,0,0
51442,48672,48651,0,1,0,0
51443,48673,48650,0,1,0,0
51444,48674,48649,0,1,0,0
51445,48675,48648,0,1,0,0
51446,48676,21,0,2,0,0
51447,48677,19,0,2,0,0
51448,48678,18,0,2,0,0
51449,48679,17,0,2,0,0
51450,48680,16,0,2,0,0
51451,48681,12,0,2,0,0
51452,48682,11,0,2,0,0
51453,48683,10,0,2,0,0
51454,24,48647,0,1,0,16
51455,48684,34216,0,2,0,0
51456,48685,34218,0,1,0,0
51457,48686,9975,0,1,1,0
51458,48687,9974,0,1,1,0
51459,48688,9976,0,1,1,0
51460,48689,9977,0,1,1,0
51461,48690,9978,0,1,1,0
51462,48691,9979,0,1,1,0
51463,48692,16200,0,1,1,0
51464,48693,14186,0,1,2,0
51465,48694,72207,-1,1,1,1
51466,48695,48696,-1,1,1,1
51467,48696,72209,-1,1,1,1
51468,48697,48698,-1,1,1,1
51469,48698,72208,-1,1,1,1
51470,41922,48694,-1,1,1,1
51471,48700,48701,-1,1,1,1
51472,48701,72211,-1,1,1,1
51473,48703,48705,-1,1,1,1
51474,48704,48703,-1,1,1,1
51475,48705,72212,-1,1,1,1
51476,48699,48700,-1,1,1,1
51477,48702,72213,-1,1,1,1
51478,48706,48707,-1,1,1,1
51479,48707,42752,-1,1,1,1
51480,48708,48706,-1,1,1,1
51481,48709,48710,-1,1,1,0
51482,48710,48711,-1,1,1,0
51483,48711,48712,-1,1,1,0
51484,48713,48714,-1,1,1,0
51485,48714,48715,-1,1,1,0
51486,48715,48716,-1,1,1,0
51487,48717,48718,-1,1,1,0
51488,48716,48717,-1,1,1,0
51489,48719,12171,0,1,1,0
51490,48718,48719,-1,1,1,0
51491,48709,12165,-1,1,1,0
51492,48712,48713,-1,1,1,0
51493,32055,3061,0,1,0,8
51494,3060,32056,0,1,0,8
51495,32054,3080,0,1,0,8
51496,37502,32055,0,1,0,8
51497,32053,3078,0,1,0,8
51498,37501,32054,0,1,0,8
51499,48720,44731,-1,1,1,1
51500,48721,44729,0,1,1,0
51501,48722,9811,0,1,1,0
51502,48723,1395,0,1,1,0
51503,48724,1399,0,1,1,0
51504,48725,1398,0,1,1,0
51505,48726,1396,0,1,1,0
51506,48727,1397,0,1,1,0
51507,48728,45971,0,1,0,3
51508,48729,45972,0,1,0,3
51509,48730,45973,0,1,0,3
51510,48731,43174,-1,1,1,1
51511,48732,43185,-1,1,1,1
51512,48733,922,-1,1,1,17
51513,48734,5303,0,1,1,0
51514,48735,4908,0,1,0,0
51515,48736,4909,0,1,0,0
51516,48737,4910,0,1,0,0
51517,48738,4907,0,1,0,0
51518,48739,14253,0,1,0,0
51519,48740,14252,0,1,0,0
51520,48741,48742,0,1,0,0
51521,48742,26418,0,1,0,0
51522,48743,26416,0,1,0,0
51523,48744,26423,0,1,0,0
51524,48745,37455,0,1,0,0
51525,48746,37461,0,1,0,0
51526,48747,26429,0,1,0,0
51527,48748,7466,0,2,0,0
51528,48749,6360,0,1,1,0
51529,48750,6361,0,1,1,0
51530,48751,6362,0,1,1,0
51531,48752,28091,0,1,0,0
51532,48753,28090,0,1,0,0
51533,48754,28089,0,1,0,0
51534,48755,28094,0,1,0,0
51535,48756,29728,0,1,1,0
51536,48757,2320,0,1,1,0
51537,48758,43543,-1,1,1,0
51538,48759,43544,-1,1,1,0
51539,48760,48761,-1,1,1,0
51540,48761,48762,-1,1,1,0
51541,48762,48763,-1,1,1,0
51542,48763,48764,-1,1,1,0
51543,48764,48765,-1,1,1,0
51544,48765,48766,-1,1,1,0
51545,48766,48767,-1,1,1,0
51546,48767,48768,-1,1,1,0
51547,48768,48769,-1,1,1,0
51548,48769,48770,-1,1,1,0
51549,48770,48771,-1,1,1,0
51550,48771,48772,-1,1,1,0
51551,48772,48773,-1,1,1,0
51552,48773,48774,-1,1,1,0
51553,48774,48775,-1,1,1,0
51554,48775,48776,-1,1,1,0
51555,48776,48777,-1,1,1,0
51556,48777,48778,-1,1,1,0
51557,48778,48779,-1,1,1,0
51558,48779,48780,-1,1,1,0
51559,48780,48781,-1,1,1,0
51560,48781,48782,-1,1,1,0
51561,48782,48783,-1,1,1,0
51562,48783,48784,-1,1,1,0
51563,48784,48785,-1,1,1,0
51564,48785,48786,-1,1,1,0
51565,48786,48787,-1,1,1,0
51566,48787,48788,-1,1,1,0
51567,48788,48789,-1,1,1,0
51568,48789,48790,-1,1,1,0
