node_id,x,y,z,is_enabled,is_water,unused,speed,type,density,street_name_hash,is_highway_or_interior,no_gps,is_tunnel,unused2,cannot_go_left,left_turn_only,off_road,cannot_go_right,no_big_vehicles,indicate_keep_left,indicate_keep_right,slip_lane
31763,-1329.868,-196.6424,42.77085,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31764,-1319.221,-188.4385,42.7521,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31765,-1308.563,-180.5481,42.68935,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31766,-1297.427,-173.6144,42.58259,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31767,-1261.795,-311.461,35.94803,1,0,0,0,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31768,-1254.361,-260.4181,38.11459,1,0,0,0,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31769,7.961467,-1098.005,28.794,0,0,0,1,14,0.06666667,129392396,1,0,0,0,0,0,0,0,0,0,0,0
31770,7.143069,-1098.767,28.794,0,0,0,1,14,0.06666667,129392396,1,0,0,0,0,0,0,0,0,0,0,0
31771,7.295454,-1099.94,28.794,0,0,0,1,14,0.06666667,129392396,1,0,0,0,0,0,0,0,0,0,0,0
31772,-683.4812,489.8284,108.9773,0,0,0,1,0,0.1333333,0,0,0,0,0,0,0,0,0,1,0,0,0
31773,-689.1154,506.9553,109.3628,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31774,-686.2983,498.3918,108.9751,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31775,-684.8898,494.1101,108.7945,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31776,-687.7068,502.6736,109.1162,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31777,-550.808,53.66606,48.26897,0,0,0,1,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0
31778,-573.9775,55.83443,48.2105,1,0,0,1,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0
31779,-566.9467,55.6964,48.27163,1,0,0,1,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0
31780,-563.7069,55.38007,48.30571,1,0,0,1,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0
31781,-557.2574,54.52306,48.14072,1,0,0,1,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0
31782,-396.1645,529.8237,121.1342,0,0,0,1,0,0.1333333,0,0,0,0,0,0,0,0,0,1,0,0,0
31783,-398.7805,525.6297,120.9215,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
31784,-399.3582,518.5074,119.3415,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
31785,-400.2697,513.5941,119.1989,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
31786,-399.0693,522.0686,120.1233,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
31787,-399.8139,516.0508,119.2004,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
31788,175.0041,489.3534,141.4885,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
31789,175.6085,485.8026,141.2482,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
31790,175.7442,478.4201,140.7817,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
31791,175.9925,482.7315,141.0926,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0
31792,-343.2987,-687.2439,31.79491,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31793,-329.6628,-687.9154,31.99912,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31794,-323.9997,-681.0322,31.91165,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31795,-357.4228,-687.241,31.4812,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31796,-324.104,-669.6267,31.43467,1,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31797,-983.0668,355.8546,71.46526,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
31798,-995.3132,346.2609,70.34525,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
31799,-1006.838,342.7243,69.48572,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
31800,-1018.212,339.9653,68.65306,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
31801,-856.9144,415.3146,86.21493,0,0,0,1,0,0.3333333,3455356830,0,0,0,0,0,0,0,0,0,0,0,0
31802,-857.2537,429.7763,86.12959,0,0,0,1,16,0.3333333,3455356830,0,0,0,0,0,0,0,0,0,0,0,0
31803,-861.71,436.1098,86.17947,0,0,0,1,0,0.2,421113525,0,0,0,0,0,0,0,0,0,0,0,0
31804,-852.5715,445.7278,86.06892,0,0,0,1,16,0.06666667,3455356830,0,0,0,0,0,0,0,0,1,0,0,0
31805,-852.6833,447.7948,86.12431,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31806,-844.3042,235.9524,72.66418,0,0,0,1,10,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
31807,-73.81245,-722.6408,43.26533,0,0,0,1,0,0.6666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31808,-211.5152,-667.3115,32.63014,0,0,0,1,0,0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31809,-222.7919,-663.2075,32.45302,0,0,0,1,0,0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31810,-233.8343,-659.1834,32.30876,0,0,0,1,0,0.6666667,4073142038,0,0,0,0,1,0,0,0,0,0,0,0
31811,80.5182,-307.5759,45.62858,0,0,0,1,0,0.5333334,537927529,0,0,0,0,0,0,0,0,0,0,0,0
31812,91.83682,-311.5703,45.2927,0,0,0,1,0,0.5333334,0,0,0,0,0,0,0,0,0,0,0,0,0
31813,103.1642,-315.5447,44.94761,0,0,0,1,0,0.5333334,0,0,0,0,0,0,0,0,0,0,0,0,0
31814,114.4863,-319.5104,44.62292,0,0,0,1,0,0.5333334,0,0,0,0,0,0,0,0,0,0,0,0,0
31815,125.7977,-323.4823,44.27985,0,0,0,1,0,0.5333334,0,0,0,0,0,0,0,0,0,0,0,0,0
31816,136.9398,-327.6867,43.93428,0,0,0,1,0,0.5333334,537927529,0,0,0,0,0,0,0,0,0,0,0,0
31817,62.39157,-287.3551,46.31823,0,0,0,1,0,0.5333334,537927529,0,0,0,0,0,0,0,0,0,0,0,0
31818,1107.142,1440.943,166.4894,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31819,1149.797,1119.374,171.2692,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31820,1150.209,1113.395,170.989,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31821,1153.479,1095.781,169.5327,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31822,1152.041,1101.575,170.1182,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31823,1155.292,1090.104,168.8353,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31824,1160.181,1079.295,167.1354,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31825,1163.492,1074.417,166.0869,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31826,1172.619,1067.211,163.3535,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31827,1177.781,1064.559,161.8364,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31828,-3096.335,1284.271,19.21302,0,0,0,1,0,1.0,3885181515,0,0,0,0,0,0,0,0,0,0,0,0
31829,-3093.419,1299.641,19.2057,0,0,0,1,0,1.0,3885181515,0,0,0,0,0,1,0,0,0,0,0,0
31830,-807.0435,223.5045,74.62852,0,0,0,1,0,0.8,2553970021,0,0,0,0,0,0,0,0,0,0,0,0
31831,2450.012,992.1614,84.89084,0,0,0,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
31832,2453.832,985.7158,85.01894,0,0,0,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
31833,2446.192,998.6071,84.64361,0,0,0,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
31834,2481.001,939.3259,85.62438,0,0,0,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
31835,2472.428,954.0948,85.50315,0,0,0,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
31836,2466.791,963.7795,85.3364,0,0,0,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
31837,2460.7,974.1082,85.20218,0,0,0,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0
31838,2491.484,917.2343,85.85297,0,0,0,1,0,0.4,4124992785,0,0,0,0,0,0,0,0,0,0,0,0
31839,2496.726,906.1884,85.97345,0,0,0,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
31840,2486.243,928.2801,85.69127,0,0,0,1,0,0.4,4124992785,0,0,0,0,0,0,0,0,0,0,0,0
31841,-138.9815,908.1884,234.8111,1,0,0,1,0,0.06666667,2539264852,0,0,0,0,0,0,0,0,1,0,0,0
31842,-133.8699,904.0406,234.8142,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31843,-127.765,901.4566,234.8196,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31844,-121.225,900.298,234.7569,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31845,-156.3018,982.9386,234.2679,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0
31846,-169.9032,969.3341,236.0461,0,0,0,1,0,0.2,2539264852,0,0,0,0,0,0,0,0,1,0,0,0
31847,-164.1657,975.9294,234.9715,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0
31848,-161.6324,979.4042,234.4791,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0
31849,988.2349,513.033,101.7964,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31850,914.9696,526.7357,119.6393,0,0,0,1,0,0.1333333,3574853634,0,0,0,0,0,0,0,0,0,0,0,0
31851,912.3528,510.6689,119.8205,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31852,914.8079,498.8198,119.7823,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31853,916.0145,486.7523,120.077,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31854,669.7264,340.9144,109.8474,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31855,663.6482,353.5144,109.8236,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31856,656.2716,358.4922,110.4369,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31857,647.6912,361.2055,111.3381,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31858,411.7336,883.3018,198.0399,0,0,0,1,0,0.1333333,0,0,0,0,0,0,0,0,0,1,0,0,0
31859,374.4503,880.928,196.4145,0,0,0,1,0,0.1333333,0,0,0,0,0,0,0,0,0,1,0,0,0
31860,407.5607,883.4398,198.0431,0,0,0,1,0,0.1333333,0,0,0,0,0,0,0,0,0,1,0,0,0
31861,399.2435,883.4954,197.8543,0,0,0,1,0,0.1333333,0,0,0,0,0,0,0,0,0,1,0,0,0
31862,317.3028,978.8571,209.4927,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31863,317.115,973.4391,209.1216,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31864,316.0093,961.5316,208.1553,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31865,303.5647,1099.284,215.3342,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31866,309.1582,1088.238,214.1446,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31867,313.9109,1076.55,212.9982,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31868,317.7442,1064.744,211.9216,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31869,320.7207,1052.598,210.9163,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31870,282.3468,1122.139,218.5038,0,0,0,1,0,0.2666667,4126140279,0,0,0,0,0,0,0,0,1,0,0,0
31871,272.9001,1139.693,220.5721,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31872,2573.134,-284.5051,91.99238,1,0,0,1,0,0.06666667,2792758691,0,0,0,0,0,0,0,0,1,0,0,0
31873,2582.869,-284.637,91.99255,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31874,2591.754,-284.9245,91.88572,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31875,2584.463,-306.153,91.97504,1,0,0,0,0,0.06666667,0,0,1,0,0,0,0,0,0,1,0,0,0
31876,790.887,604.4312,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31877,761.7255,617.1045,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31878,755.0653,619.5296,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31879,770.4695,613.8766,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31880,739.8792,625.1369,126.8666,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31881,785.2811,607.8244,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31882,796.0251,600.5831,124.79,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31883,800.9976,596.7301,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31884,813.3175,584.1926,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31885,809.3882,588.3425,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31886,817.2468,580.0427,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31887,827.7876,569.7761,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31888,841.6437,558.4691,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31889,870.066,544.7158,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31890,717.9285,633.2062,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31891,706.0488,637.5301,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31892,696.0255,641.1783,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31893,684.9713,644.8824,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31894,673.1943,649.4882,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31895,659.5526,654.4533,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31896,654.3439,656.1894,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31897,650.291,645.0542,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31898,667.7991,638.612,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31899,675.0299,636.05,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31900,686.9095,631.7261,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31901,696.8817,627.9369,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31902,707.8845,624.0919,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31903,719.7642,619.7681,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31904,728.0866,616.4197,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31905,735.7969,613.9325,126.8666,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31906,743.3021,610.8815,125.8233,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31907,751.0124,608.3943,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31908,763.3211,603.9127,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31909,774.4857,599.7678,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31910,784.1221,594.1481,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31911,793.0825,587.5064,124.79,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31912,801.3033,579.9654,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31913,808.8221,571.9835,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31914,812.7157,567.8101,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31915,821.5614,558.8314,124.79,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31916,831.8452,550.2733,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31917,843.0308,542.7922,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31918,854.7375,537.6845,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31919,865.9619,533.4396,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31920,817.1385,563.3208,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31921,826.7033,554.5524,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31922,837.438,546.5327,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31923,848.8842,540.2383,124.78,0,0,0,1,0,0.1333333,0,0,0,0,0,0,0,0,0,0,0,0,0
31924,860.5582,535.5026,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31925,864.7935,546.6112,124.78,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31926,797.1929,583.7359,124.79,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31927,725.0881,630.5205,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31928,695.0873,654.4594,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31929,677.4857,660.6879,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31930,658.7726,667.2969,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31931,652.5745,669.3595,127.91,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31932,649.8968,662.3671,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31933,650.6655,656.7704,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31934,647.5001,655.1873,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31935,645.8007,651.8187,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31936,646.0791,648.0552,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31937,634.7788,646.0253,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31938,618.7318,603.2131,127.91,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31939,638.9196,595.7078,127.91,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31940,643.5486,599.7585,127.91,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31941,657.1808,636.1537,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31942,659.3506,641.6116,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31943,626.4304,623.5933,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31944,628.1692,599.6199,127.91,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31945,649.2085,613.7761,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31946,653.2564,624.7542,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31947,630.5702,634.853,127.9099,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31948,622.8066,613.2965,127.91,1,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31949,-1205.276,-570.9399,26.34424,1,0,0,1,0,0.06666667,0,0,1,0,0,0,0,0,0,0,0,0,0
31950,-1216.56,-580.49,26.26246,1,0,0,1,0,0.06666667,0,0,1,0,0,0,0,0,0,0,0,0,0
31951,-1212.465,-584.9675,26.26369,1,0,0,1,0,0.06666667,0,0,1,0,0,0,0,0,0,0,0,0,0
31952,-1201.906,-575.4115,26.23093,1,0,0,1,0,0.06666667,0,0,1,0,0,0,0,0,0,0,0,0,0
31953,-1178.536,-552.5323,27.52014,1,0,0,1,0,0.06666667,0,0,1,0,0,0,0,0,0,0,0,0,0
31954,-274.4443,1226.392,315.643,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31955,-265.9099,1248.536,312.4118,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31956,-244.9424,1283.644,307.3376,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31957,-235.0223,1290.31,306.3622,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31958,-224.6202,1296.228,305.4971,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31959,-214.1195,1301.974,304.6549,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31960,-203.8861,1308.169,303.7485,0,0,0,1,0,0.06666667,3991630820,0,0,0,0,0,0,0,0,0,0,0,0
31961,-194.6756,1315.741,302.6445,0,0,0,1,0,0.06666667,3991630820,0,0,0,0,0,0,0,0,0,0,0,0
31962,-174.5261,1357.625,296.5687,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31963,-176.1623,1369.371,295.0752,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31964,-180.3168,1380.533,293.6868,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31965,-185.3661,1391.949,292.3424,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31966,-191.2262,1406.228,290.7662,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31967,-192.7269,1410.431,290.3354,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31968,-189.7254,1402.026,291.206,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31969,-195.3813,1420.497,289.4213,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31970,-253.5399,1275.405,308.5406,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31971,-259.7008,1265.226,310.0085,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31972,-282.0894,1217.32,317.0465,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31973,-291.9952,1210.707,318.1825,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31974,-303.1823,1204.783,319.2326,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31975,-271.761,1231.732,314.8463,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31976,-322.6095,1192.327,321.2835,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31977,-331.1831,1184.005,322.4741,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31978,-340.0512,1176.042,323.6066,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,0,0,0,0
31979,-342.3424,946.7704,231.9275,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31980,-336.5073,955.9851,232.3438,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31981,-347.9579,937.4279,231.0466,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31982,-352.0934,929.6873,230.1578,0,0,0,1,0,0.2666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31983,-342.824,966.02,232.338,0,0,0,1,0,0.1333333,1245123266,0,0,0,0,0,0,0,0,1,0,0,0
31984,-331.7851,970.6299,232.3138,0,0,0,1,0,0.1333333,1245123266,0,0,0,0,0,0,0,0,1,0,0,0
31985,-1247.503,484.2079,92.79265,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31986,-1229.475,468.192,90.69127,0,0,0,1,0,0.1333333,0,0,0,0,0,0,0,0,0,1,0,0,0
31987,-1261.826,464.3239,93.44176,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31988,-951.5665,431.3609,78.77909,0,0,0,1,0,0.06666667,0,0,0,0,0,0,0,0,0,1,0,0,0
31989,-950.1093,426.6049,78.14961,0,0,0,1,0,0.06666667,2597076328,0,0,0,0,0,0,0,0,1,0,0,0
31990,-953.2073,417.682,77.64376,0,0,0,1,0,0.1333333,421113525,0,0,0,0,0,0,0,0,0,0,0,0
31991,80.57436,-1061.682,28.4224,0,0,0,1,0,0.5333334,127435642,0,0,0,0,0,0,0,0,0,0,0,0
31992,100.8244,-1068.275,28.25712,1,0,0,1,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0
